id,college,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
647,E108 Sapthagiri College of Engineering Bangalore,CS Computers,28998,999999999,999999999,26885,31889,29617,32142,999999999,999999999,22140,999999999,999999999,22386,33115,26403,21696,27661,24866,64455,999999999,77083,34020,999999999,999999999
648,E108 Sapthagiri College of Engineering Bangalore,EC Electronics,42043,128680,58420,51133,999999999,60770,91516,999999999,999999999,42174,999999999,56681,43198,999999999,999999999,41616,55097,50412,117646,999999999,138579,67839,999999999,999999999
649,E108 Sapthagiri College of Engineering Bangalore,EE Electrical,136695,999999999,171724,141788,160792,999999999,162598,999999999,999999999,118866,999999999,999999999,124445,999999999,999999999,111888,139837,145498,173690,999999999,999999999,140431,999999999,163408
650,E108 Sapthagiri College of Engineering Bangalore,IE Info.Science,34277,999999999,38988,33020,46437,37845,60919,999999999,999999999,29357,999999999,999999999,29167,999999999,999999999,28944,36438,36173,90019,999999999,105270,41668,999999999,999999999
651,E108 Sapthagiri College of Engineering Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170399,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
652,E109 City Engineering College Bangalore,"AI Artificial
Intelligence",77087,999999999,999999999,85583,999999999,99040,86612,999999999,999999999,78750,999999999,999999999,75312,111830,999999999,73906,107064,88973,147849,999999999,999999999,999999999,999999999,999999999
653,E109 City Engineering College Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,158674,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
654,E109 City Engineering College Bangalore,CS Computers,68477,999999999,96369,68504,82647,78728,71262,999999999,999999999,62231,999999999,999999999,65439,999999999,72085,59795,62770,70911,112315,131603,143080,80619,999999999,87918
655,E109 City Engineering College Bangalore,EC Electronics,96820,999999999,114930,96634,999999999,99319,103090,999999999,999999999,87227,999999999,999999999,92199,999999999,98472,85766,999999999,96841,156801,999999999,999999999,999999999,999999999,999999999
656,E109 City Engineering College Bangalore,IE Info.Science,69867,999999999,999999999,72444,999999999,81342,73915,999999999,999999999,69872,999999999,999999999,72327,999999999,999999999,67743,94818,78377,136463,999999999,999999999,999999999,999999999,999999999
657,E109 City Engineering College Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
658,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171519,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
659,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore","CF CS(Artificial
Intel.)",75585,999999999,999999999,75739,999999999,99918,76304,999999999,999999999,55977,999999999,999999999,58119,999999999,999999999,55591,87382,73420,113773,999999999,999999999,999999999,999999999,999999999
660,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CS Computers,41808,999999999,72963,51388,61953,54611,51845,999999999,112906,41689,999999999,46024,45928,60445,56117,38353,40062,44890,97449,999999999,102331,64076,999999999,999999999
661,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CY CS- Cyber Security,87644,999999999,999999999,79967,999999999,999999999,73405,999999999,109844,66617,999999999,999999999,74518,999999999,999999999,66400,999999999,85790,142330,999999999,999999999,999999999,999999999,999999999
662,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",DS Comp. Sc. Engg- Data Sc.,70061,999999999,999999999,67398,999999999,99260,75746,999999999,999999999,59107,103846,999999999,60773,999999999,999999999,58632,999999999,64915,123139,999999999,156916,73374,122401,999999999
663,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",EC Electronics,88045,999999999,999999999,84643,122976,98384,109669,999999999,999999999,78977,999999999,89281,87023,999999999,101685,77577,103693,88238,169144,999999999,999999999,101925,999999999,135414
664,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,50619,999999999,999999999,53137,999999999,59908,56061,999999999,999999999,47629,999999999,999999999,47494,999999999,999999999,46597,65915,57219,96380,999999999,133265,999999999,999999999,999999999
665,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
666,E112 Sri Krishna Institute of Technology Bangalore,"AI Artificial
Intelligence",94986,999999999,999999999,84907,122768,108234,86194,999999999,999999999,73295,999999999,999999999,73263,999999999,999999999,71712,109014,102073,145574,999999999,999999999,999999999,999999999,999999999
667,E112 Sri Krishna Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
668,E112 Sri Krishna Institute of Technology Bangalore,CS Computers,55952,999999999,68304,63783,999999999,79466,68838,999999999,999999999,54450,999999999,999999999,57592,999999999,69226,54285,69637,61087,114701,129301,122582,73512,999999999,999999999
669,E112 Sri Krishna Institute of Technology Bangalore,EC Electronics,100346,999999999,999999999,89154,999999999,107453,115270,999999999,999999999,999999999,999999999,999999999,86699,999999999,999999999,85727,999999999,85977,165822,999999999,999999999,113379,999999999,999999999
670,E112 Sri Krishna Institute of Technology Bangalore,IE Info.Science,70103,999999999,999999999,66461,78622,85006,999999999,999999999,999999999,63966,999999999,999999999,65869,999999999,999999999,61011,999999999,70177,122729,999999999,999999999,76229,999999999,999999999
671,E112 Sri Krishna Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
672,E113 Sambhram Institute of Technology Bangalore,"AD Artificial Intel, Data Sc",91487,999999999,999999999,85076,999999999,999999999,89903,999999999,999999999,79954,999999999,999999999,78832,999999999,999999999,75887,100047,89074,138386,146674,999999999,999999999,999999999,149996
673,E113 Sambhram Institute of Technology Bangalore,AI Artificial Intelligence,89252,999999999,999999999,80450,999999999,121285,92072,999999999,999999999,77193,999999999,999999999,999999999,999999999,999999999,73903,75565,89884,154083,999999999,999999999,89042,999999999,999999999
674,E113 Sambhram Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
675,E113 Sambhram Institute of Technology Bangalore,CS Computers,69780,100814,93451,69422,78289,72482,79161,999999999,999999999,62010,999999999,67729,64429,999999999,67419,59747,64049,65332,103980,133708,121658,77660,999999999,999999999
676,E113 Sambhram Institute of Technology Bangalore,CY CS- Cyber Security,89729,999999999,149982,84072,136870,999999999,102749,999999999,999999999,80011,999999999,999999999,83330,999999999,999999999,77363,999999999,100472,139569,999999999,999999999,92932,999999999,999999999
677,E113 Sambhram Institute of Technology Bangalore,EC Electronics,98179,999999999,999999999,91819,999999999,103432,106660,999999999,171979,84493,999999999,999999999,90012,111705,94442,83911,107102,89623,161426,999999999,999999999,102169,999999999,999999999
678,E113 Sambhram Institute of Technology Bangalore,IE Info.Science,999999999,999999999,999999999,71561,999999999,73362,999999999,999999999,999999999,67849,999999999,999999999,69231,999999999,999999999,67447,81993,71839,123878,999999999,999999999,77539,999999999,999999999
679,E113 Sambhram Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,149351,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
680,E114 G M Institute of Technology Davanagere,"AI Artificial
Intelligence",48611,999999999,132708,59549,999999999,77931,49701,999999999,999999999,48735,999999999,999999999,48238,999999999,52729,46063,53445,52539,96887,144896,120753,66622,999999999,999999999
681,E114 G M Institute of Technology Davanagere,BT Bio Technology,114599,999999999,999999999,127996,999999999,999999999,107868,999999999,999999999,117506,999999999,999999999,102851,999999999,999999999,101012,104262,132952,128268,999999999,999999999,110168,999999999,999999999
682,E114 G M Institute of Technology Davanagere,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171752,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
683,E114 G M Institute of Technology Davanagere,CS Computers,30559,999999999,33364,25763,999999999,30977,26976,999999999,32192,22999,999999999,999999999,24398,29376,999999999,22636,28323,30243,60063,999999999,82598,26962,999999999,999999999
684,E114 G M Institute of Technology Davanagere,EC Electronics,47185,91520,999999999,56222,999999999,66058,66418,999999999,999999999,44852,999999999,999999999,44756,999999999,47181,43157,45875,46918,84655,999999999,113307,56311,999999999,84995
685,E114 G M Institute of Technology Davanagere,EE Electrical,101489,999999999,999999999,117325,999999999,999999999,94952,999999999,999999999,104754,999999999,999999999,81199,999999999,999999999,77303,79850,79311,127387,999999999,147512,85611,999999999,999999999
686,E114 G M Institute of Technology Davanagere,IE Info.Science,39201,999999999,999999999,37808,999999999,48744,40438,999999999,999999999,36482,999999999,999999999,32331,999999999,999999999,32048,38503,36970,71483,999999999,999999999,46817,999999999,999999999
687,E114 G M Institute of Technology Davanagere,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168565,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
688,E114 G M Institute of Technology Davanagere,RA Robotics and Automation,156914,999999999,999999999,114753,999999999,999999999,111487,999999999,999999999,169081,999999999,999999999,999999999,999999999,999999999,106641,110515,108214,166429,999999999,999999999,167645,999999999,999999999
689,"E115 S J B Institute of Technology Kengeri,Bangalore",AI Artificial Intelligence,36781,999999999,999999999,28488,999999999,39827,49263,999999999,999999999,26060,999999999,31412,25337,999999999,999999999,24741,40154,24833,82816,999999999,999999999,999999999,999999999,999999999
690,"E115 S J B Institute of Technology Kengeri,Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,159592,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
691,"E115 S J B Institute of Technology Kengeri,Bangalore",CS Computers,21037,999999999,28371,19090,29117,23123,27396,999999999,43580,16373,999999999,999999999,16992,999999999,18600,16065,21284,17468,49441,70437,51252,29849,999999999,999999999
692,"E115 S J B Institute of Technology Kengeri,Bangalore",DS Comp. Sc. Engg- Data Sc.,33787,999999999,999999999,30508,999999999,33042,33837,999999999,999999999,25586,999999999,999999999,25527,39456,999999999,24761,999999999,31108,89303,150823,104013,50166,999999999,999999999
693,"E115 S J B Institute of Technology Kengeri,Bangalore",EC Electronics,36779,999999999,999999999,36538,54880,47018,66159,999999999,999999999,30531,54894,34206,33318,999999999,999999999,29895,44794,33549,96703,999999999,124464,53194,999999999,78083
694,"E115 S J B Institute of Technology Kengeri,Bangalore",EE Electrical,80490,999999999,999999999,83540,999999999,122205,128979,999999999,999999999,77500,999999999,999999999,80920,999999999,999999999,76450,84457,97206,162692,999999999,999999999,85050,999999999,999999999
695,"E115 S J B Institute of Technology Kengeri,Bangalore",IE Info.Science,24168,999999999,999999999,23178,30122,23872,42059,999999999,999999999,20843,999999999,999999999,21735,999999999,21898,20100,26987,21860,73522,126492,114406,30147,999999999,56560
696,"E115 S J B Institute of Technology Kengeri,Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,141130,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
697,E116 R.L.Jalappa Institute of Technology Bangalore Rural Dist,"CA CS (AI, Machine
Learning)",999999999,999999999,999999999,98441,999999999,117900,90714,999999999,999999999,81962,999999999,999999999,85621,999999999,999999999,81293,94455,105908,173250,999999999,999999999,100483,999999999,999999999
698,E116 R.L.Jalappa Institute of Technology Bangalore Rural Dist,CS Computers,73745,999999999,86173,71457,999999999,76281,65367,101274,999999999,59710,999999999,999999999,66013,999999999,78076,57646,73767,63501,114225,999999999,147194,67394,999999999,999999999
699,E116 R.L.Jalappa Institute of Technology Bangalore Rural Dist,"DS Comp. Sc. Engg-
Data Sc.",93975,999999999,999999999,98528,999999999,999999999,102572,999999999,999999999,86504,999999999,113475,86318,999999999,999999999,84086,114506,103977,169388,169817,999999999,999999999,999999999,999999999
700,E116 R.L.Jalappa Institute of Technology Bangalore Rural Dist,EC Electronics,92821,999999999,999999999,96710,999999999,116857,103997,999999999,999999999,999999999,999999999,999999999,92766,999999999,999999999,92344,999999999,101786,171712,999999999,999999999,99837,146259,999999999
701,E116 R.L.Jalappa Institute of Technology Bangalore Rural Dist,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
702,E118 RNS Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",19118,999999999,999999999,19554,999999999,38019,26853,999999999,999999999,15868,999999999,999999999,16295,999999999,999999999,15134,32747,21412,68080,999999999,999999999,999999999,999999999,999999999
703,E118 RNS Institute of Technology Bangalore,"AI Artificial
Intelligence",22973,999999999,999999999,20350,35355,29010,25585,999999999,69769,16806,999999999,25444,18589,999999999,21861,16305,32946,21644,71979,133476,102282,32776,999999999,999999999
704,E118 RNS Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170469,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
705,E118 RNS Institute of Technology Bangalore,CS Computers,9667,999999999,19017,11899,999999999,12442,13691,15779,999999999,8685,999999999,999999999,9668,999999999,11328,8150,12391,10505,33151,999999999,45175,20521,40191,999999999
706,E118 RNS Institute of Technology Bangalore,"CY CS- Cyber
Security",23415,999999999,999999999,18270,999999999,999999999,31471,999999999,999999999,17013,47069,999999999,15900,999999999,999999999,15693,999999999,21396,67992,999999999,999999999,32593,999999999,65061
707,E118 RNS Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",18067,999999999,26830,18377,999999999,23271,17816,999999999,999999999,13971,999999999,21705,17839,34225,999999999,13568,30876,18210,52315,999999999,70637,35622,999999999,999999999
708,E118 RNS Institute of Technology Bangalore,EC Electronics,25426,999999999,999999999,25390,40535,33950,41768,999999999,999999999,22492,999999999,25866,23013,999999999,26871,20852,31448,25163,68831,100892,86152,41275,999999999,67639
709,E118 RNS Institute of Technology Bangalore,EE Electrical,78361,999999999,999999999,66744,89177,84541,93978,999999999,999999999,50630,999999999,999999999,60395,999999999,67544,50604,75940,57536,145588,999999999,999999999,999999999,999999999,999999999
710,E118 RNS Institute of Technology Bangalore,IE Info.Science,17073,999999999,22458,14334,23919,15719,21065,999999999,29162,11436,999999999,999999999,12724,999999999,999999999,11237,22280,12157,47730,89650,57731,22594,999999999,999999999
711,E118 RNS Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168632,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
712,"E119 K C T Engineering College Roza(B),Gulbarga",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,160419,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
713,"E119 K C T Engineering College Roza(B),Gulbarga",CS Computers,999999999,999999999,999999999,71547,999999999,999999999,53545,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,50063,78429,83490,96947,999999999,999999999,999999999,999999999,999999999
714,"E119 K C T Engineering College Roza(B),Gulbarga",EC Electronics,999999999,999999999,999999999,104437,999999999,157677,999999999,999999999,999999999,133885,999999999,134946,999999999,999999999,999999999,87551,999999999,999999999,171370,999999999,999999999,144851,999999999,999999999
715,"E119 K C T Engineering College Roza(B),Gulbarga",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
716,E120 Jnanavikasa Institute of Technology Ramanagar-Dist,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169536,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
717,E120 Jnanavikasa Institute of Technology Ramanagar-Dist,CS Computers,88546,999999999,999999999,73944,999999999,999999999,84217,999999999,999999999,65690,999999999,84294,72378,999999999,999999999,65632,74708,73044,111706,116837,999999999,999999999,999999999,999999999
718,E120 Jnanavikasa Institute of Technology Ramanagar-Dist,EC Electronics,113726,999999999,999999999,109025,154233,127864,999999999,999999999,999999999,88286,999999999,999999999,92297,999999999,999999999,87925,999999999,97331,160735,999999999,999999999,117599,999999999,999999999
719,E120 Jnanavikasa Institute of Technology Ramanagar-Dist,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
720,E121 Vivekananada College of Engineering Technology  D K DIST,"AI Artificial
Intelligence",84632,999999999,104830,68148,999999999,999999999,105890,999999999,999999999,58196,999999999,999999999,55309,999999999,999999999,54717,56041,57318,166716,999999999,999999999,999999999,999999999,999999999
721,E121 Vivekananada College of Engineering Technology  D K DIST,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,135159,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
722,E121 Vivekananada College of Engineering Technology  D K DIST,CS Computers,47891,999999999,999999999,43794,999999999,44218,82528,999999999,999999999,42928,999999999,58287,50575,999999999,60370,33471,38879,41652,139233,149318,158387,44134,999999999,999999999
723,E121 Vivekananada College of Engineering Technology  D K DIST,"DS Comp. Sc. Engg-
Data Sc.",59806,999999999,999999999,73989,999999999,76713,114021,999999999,999999999,56136,999999999,999999999,57454,999999999,999999999,49626,999999999,54469,144931,999999999,999999999,76063,999999999,999999999
724,E121 Vivekananada College of Engineering Technology  D K DIST,EC Electronics,95234,999999999,999999999,89495,999999999,91423,121818,999999999,999999999,999999999,999999999,999999999,81868,999999999,999999999,73410,73567,75871,157390,999999999,999999999,999999999,999999999,999999999
725,E121 Vivekananada College of Engineering Technology  D K DIST,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167945,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
726,E123 Canara Engineering College Bantwal  DK DIST,"AI Artificial
Intelligence",57145,999999999,999999999,59789,999999999,68796,77248,999999999,999999999,62641,90875,999999999,54096,999999999,999999999,53501,73239,55909,166385,999999999,999999999,999999999,999999999,999999999
727,E123 Canara Engineering College Bantwal  DK DIST,"CB Comp. Sc. and
Bus Sys.",999999999,999999999,999999999,68290,999999999,78064,999999999,999999999,118850,999999999,119219,999999999,71896,999999999,999999999,60907,999999999,73978,170925,999999999,999999999,113123,999999999,999999999
728,E123 Canara Engineering College Bantwal  DK DIST,CD Computer Sc. and Design,65366,999999999,83388,68715,999999999,76395,76473,999999999,999999999,82562,999999999,999999999,65600,999999999,999999999,64898,999999999,70862,164336,999999999,999999999,999999999,999999999,999999999
729,E123 Canara Engineering College Bantwal  DK DIST,CS Computers,37675,999999999,999999999,41520,999999999,41667,48437,999999999,999999999,39840,999999999,43561,38867,999999999,43288,33843,35906,37854,135039,999999999,161145,63061,999999999,999999999
730,E123 Canara Engineering College Bantwal  DK DIST,EC Electronics,999999999,999999999,999999999,68397,75042,999999999,999999999,999999999,999999999,999999999,999999999,999999999,65103,999999999,999999999,64959,999999999,66558,108346,999999999,999999999,69280,999999999,84025
731,E123 Canara Engineering College Bantwal  DK DIST,IE Info.Science,44721,999999999,999999999,48813,999999999,50218,61137,999999999,999999999,44270,999999999,999999999,42359,999999999,999999999,41878,43897,43458,147273,999999999,999999999,999999999,999999999,999999999
732,E123 Canara Engineering College Bantwal  DK DIST,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
733,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",BM Bio Medical,999999999,999999999,999999999,148062,999999999,999999999,129000,999999999,999999999,123658,999999999,999999999,119114,999999999,999999999,114084,999999999,160986,173984,999999999,999999999,999999999,999999999,999999999
734,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
735,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",CS Computers,61662,999999999,82667,61075,999999999,68949,56864,999999999,999999999,54149,999999999,999999999,56640,77702,65371,53983,66028,55964,95193,999999999,130845,61827,999999999,999999999
736,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",EC Electronics,83301,128001,119112,90909,999999999,97713,90016,999999999,999999999,83584,119575,999999999,85522,999999999,999999999,83291,999999999,92003,147240,999999999,999999999,107083,999999999,999999999
737,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",EE Electrical,154488,999999999,999999999,163635,173952,999999999,142695,999999999,999999999,132064,999999999,999999999,139368,999999999,999999999,130045,161710,162865,999999999,999999999,999999999,999999999,999999999,999999999
738,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,145850,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
739,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",AI Artificial Intelligence,10283,999999999,21913,12955,999999999,19665,19972,999999999,999999999,10801,999999999,999999999,10322,27760,999999999,10102,24084,13291,40348,999999999,53653,18107,999999999,999999999
740,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CE Civil,104230,999999999,999999999,133533,999999999,999999999,124455,999999999,999999999,103727,999999999,999999999,999999999,999999999,999999999,103258,133983,151391,163713,999999999,999999999,142978,999999999,999999999
741,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,5440,999999999,999999999,7475,9510,9930,10232,999999999,18752,5615,999999999,9343,6679,999999999,8649,4364,12137,8454,20756,34555,23007,11482,999999999,999999999
742,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,18043,999999999,23808,17128,999999999,21554,16893,999999999,999999999,12501,47984,999999999,13369,999999999,999999999,12369,18680,20916,51443,999999999,75193,29918,999999999,37873
743,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,36312,87255,999999999,40706,999999999,999999999,61290,999999999,127008,36974,999999999,999999999,43283,999999999,999999999,35344,999999999,41877,107395,999999999,999999999,999999999,999999999,999999999
744,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec. Telecommn. Engg.,999999999,999999999,999999999,35708,999999999,50350,63651,999999999,999999999,26119,999999999,999999999,27518,999999999,999999999,25764,999999999,33252,94139,999999999,999999999,999999999,999999999,999999999
745,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",IE Info.Science,14090,999999999,999999999,10329,15950,12926,17717,999999999,999999999,8486,999999999,11410,9676,999999999,11982,7964,14757,10794,39567,48955,45604,22618,999999999,35154
746,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ME Mechanical,112437,999999999,999999999,106256,999999999,999999999,104042,999999999,999999999,117577,999999999,999999999,95261,999999999,999999999,85486,152736,119208,165850,999999999,999999999,90612,999999999,999999999
747,E127 M S Engineering College Bangalore Urban,AI Artificial Intelligence,98150,999999999,999999999,82123,999999999,999999999,81522,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,80196,999999999,88717,162858,999999999,999999999,999999999,999999999,999999999
748,E127 M S Engineering College Bangalore Urban,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
749,E127 M S Engineering College Bangalore Urban,CS Computers,77008,999999999,87274,75997,89395,87785,78048,102336,93463,71600,999999999,79379,73114,999999999,999999999,70044,75089,76730,114538,999999999,156129,86948,999999999,999999999
750,E127 M S Engineering College Bangalore Urban,EC Electronics,97832,999999999,999999999,82102,999999999,98822,101889,999999999,999999999,79972,999999999,999999999,999999999,999999999,999999999,79080,999999999,82576,152161,999999999,999999999,999999999,999999999,999999999
751,E127 M S Engineering College Bangalore Urban,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
752,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi","AD Artificial Intel, Data Sc",87085,999999999,999999999,58804,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,50813,999999999,93327,69060,999999999,999999999,999999999,999999999,999999999
753,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169465,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
754,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",CS Computers,39998,999999999,999999999,40970,999999999,51041,35859,999999999,999999999,46786,999999999,61072,36441,999999999,999999999,33935,40243,42188,55494,999999999,999999999,999999999,999999999,999999999
755,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",EC Electronics,999999999,999999999,999999999,62518,999999999,999999999,999999999,999999999,999999999,81109,999999999,999999999,51541,999999999,999999999,50592,999999999,66143,67886,118894,132967,78186,999999999,999999999
756,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",EE Electrical,999999999,999999999,999999999,86551,999999999,999999999,85272,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,54603,999999999,88868,107917,999999999,999999999,135441,999999999,999999999
757,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",EG Energy Engineering,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,160160,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
