id,College,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
974,"E171 Brindavan College of Engineering Yelahanka, Bangalore",CS Computers,75080,999999999,999999999,99387,999999999,142580,85601,999999999,999999999,62333,999999999,999999999,69610,999999999,128893,62313,65674,71980,107944,118397,119953,74966,999999999,999999999
975,"E171 Brindavan College of Engineering Yelahanka, Bangalore",EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173639,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
976,"E171 Brindavan College of Engineering Yelahanka, Bangalore",IE Info.Science,999999999,999999999,999999999,103258,999999999,999999999,84345,999999999,999999999,80940,999999999,999999999,80581,999999999,999999999,78502,999999999,85790,121914,999999999,999999999,121323,999999999,999999999
977,"E171 Brindavan College of Engineering Yelahanka, Bangalore","IO CS- Internet of
Things",149184,999999999,999999999,143455,999999999,999999999,98024,999999999,999999999,100712,999999999,999999999,108368,999999999,999999999,92164,999999999,115441,169708,999999999,999999999,999999999,999999999,999999999
978,"E171 Brindavan College of Engineering Yelahanka, Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
979,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
980,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",CS Computers,81097,999999999,999999999,97995,999999999,134161,77513,999999999,999999999,57680,999999999,999999999,70285,999999999,79926,56175,92874,79671,161846,999999999,169549,69781,999999999,999999999
981,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,166116,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
982,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169684,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
983,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",IE Info.Science,113726,999999999,999999999,120315,999999999,999999999,90287,999999999,999999999,80566,999999999,999999999,95517,136135,999999999,77282,999999999,142213,121674,999999999,999999999,999999999,999999999,999999999
984,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
985,E173 Sai Vidya Institute of Technology Bangalore,"CA CS (AI, Machine
Learning)",83458,999999999,87622,94980,999999999,999999999,82836,999999999,114202,70049,999999999,999999999,87330,999999999,999999999,60380,107736,83870,121675,999999999,999999999,68770,999999999,999999999
986,E173 Sai Vidya Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
987,E173 Sai Vidya Institute of Technology Bangalore,CS Computers,34499,999999999,44132,51593,999999999,81342,45358,999999999,999999999,36233,999999999,48456,32122,64343,999999999,31504,37937,39381,111706,999999999,999999999,61368,999999999,999999999
988,E173 Sai Vidya Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",97645,999999999,999999999,100021,999999999,136401,71016,999999999,999999999,59357,999999999,999999999,61035,999999999,120653,58939,98103,114826,165850,999999999,999999999,60759,999999999,999999999
989,E173 Sai Vidya Institute of Technology Bangalore,EC Electronics,157774,999999999,999999999,105348,999999999,999999999,152202,999999999,999999999,83286,999999999,999999999,120667,999999999,999999999,80854,172657,109005,155697,999999999,999999999,104320,999999999,134311
990,E173 Sai Vidya Institute of Technology Bangalore,IE Info.Science,60368,999999999,999999999,65556,999999999,103103,91592,999999999,999999999,52185,999999999,999999999,55276,999999999,78714,48681,66649,66876,152044,999999999,999999999,65368,999999999,999999999
991,E173 Sai Vidya Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
992,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
993,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",CS Computers,115091,999999999,999999999,173275,999999999,999999999,136147,999999999,999999999,118646,999999999,999999999,117104,999999999,999999999,101874,147551,166011,157093,999999999,999999999,104960,999999999,999999999
994,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,159714,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
995,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,154621,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
996,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",IE Info.Science,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171335,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
997,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
998,E175 S.G.Balekundri Institute of Technology  Belgaum,"AD Artificial Intel, Data Sc",79070,999999999,999999999,155810,999999999,999999999,66866,999999999,999999999,142762,999999999,999999999,70455,999999999,999999999,64368,73640,88234,136919,999999999,999999999,999999999,999999999,999999999
999,E175 S.G.Balekundri Institute of Technology  Belgaum,CB Comp. Sc. and Bus Sys.,999999999,999999999,999999999,87045,999999999,999999999,87596,999999999,999999999,999999999,999999999,999999999,138749,999999999,999999999,82745,105545,100624,141547,999999999,999999999,96302,999999999,999999999
1000,E175 S.G.Balekundri Institute of Technology  Belgaum,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1001,E175 S.G.Balekundri Institute of Technology  Belgaum,CS Computers,78757,94756,88176,71344,76259,95029,66824,999999999,999999999,71805,999999999,999999999,53578,999999999,63410,48387,50130,59529,118026,120758,145654,69230,999999999,999999999
1002,E175 S.G.Balekundri Institute of Technology  Belgaum,EC Electronics,89198,999999999,999999999,98242,999999999,130581,70923,999999999,999999999,999999999,999999999,999999999,70714,999999999,85458,66080,66444,75633,150305,999999999,999999999,96910,999999999,999999999
1003,E175 S.G.Balekundri Institute of Technology  Belgaum,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171899,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1004,E175 S.G.Balekundri Institute of Technology  Belgaum,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1005,E176 Navodaya Institute of Technology  Raihcur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164278,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1006,E176 Navodaya Institute of Technology  Raihcur,CS Computers,999999999,999999999,999999999,85720,999999999,999999999,999999999,999999999,999999999,113767,999999999,999999999,999999999,999999999,999999999,54657,69293,92668,100501,999999999,127999,999999999,999999999,999999999
1007,E176 Navodaya Institute of Technology  Raihcur,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167201,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1008,E176 Navodaya Institute of Technology  Raihcur,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169951,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1009,E176 Navodaya Institute of Technology  Raihcur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1010,E177 Rajeev Institute of Technology  Hassan,"CA CS (AI, Machine Learning)",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,125936,999999999,999999999,999999999,999999999,999999999,123213,999999999,999999999,165124,999999999,999999999,999999999,999999999,999999999
1011,E177 Rajeev Institute of Technology  Hassan,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,104452,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1012,E177 Rajeev Institute of Technology  Hassan,CS Computers,65345,999999999,999999999,89962,999999999,103157,78663,999999999,999999999,55615,999999999,999999999,63894,999999999,85234,48716,54186,70369,97465,158122,109681,68671,999999999,999999999
1013,E177 Rajeev Institute of Technology  Hassan,EC Electronics,82615,999999999,999999999,96834,999999999,129123,137949,999999999,999999999,78806,999999999,999999999,999999999,999999999,999999999,73025,999999999,87040,146728,999999999,999999999,170148,999999999,999999999
1014,E177 Rajeev Institute of Technology  Hassan,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167366,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1015,E177 Rajeev Institute of Technology  Hassan,IE Info.Science,86903,999999999,999999999,153021,999999999,999999999,999999999,999999999,999999999,83448,999999999,999999999,83618,999999999,999999999,78463,122517,137381,144362,999999999,999999999,100911,999999999,999999999
1016,E177 Rajeev Institute of Technology  Hassan,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1017,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,"CA CS (AI, Machine
Learning)",25467,999999999,999999999,12156,999999999,999999999,27137,999999999,69769,12951,999999999,999999999,15280,999999999,999999999,9506,13379,16613,40097,999999999,999999999,999999999,999999999,999999999
1018,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,CS Computers,10513,999999999,13634,10395,13182,23271,14300,999999999,999999999,8090,19971,9887,10556,999999999,11670,7360,10592,9864,28979,53537,35816,20969,999999999,999999999
1019,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,IE Info.Science,18067,999999999,25395,17476,18470,27371,23009,999999999,999999999,12001,999999999,16223,12618,18853,15538,10131,16236,15189,38990,55301,56226,15153,999999999,999999999
1020,E180 Bearys Institute of Technology Mangalore,"AD Artificial
Intel, Data Sc",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,152875,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1021,E180 Bearys Institute of Technology Mangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1022,E180 Bearys Institute of Technology Mangalore,CS Computers,999999999,999999999,999999999,128023,999999999,999999999,123985,999999999,999999999,999999999,999999999,999999999,141941,999999999,999999999,121785,999999999,169107,999999999,999999999,999999999,999999999,999999999,999999999
1023,E180 Bearys Institute of Technology Mangalore,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,148108,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1024,E180 Bearys Institute of Technology Mangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1025,E183 Sha-Shib College of Engineering Chickballapur,AE Aeronaut.Engg,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1026,E183 Sha-Shib College of Engineering Chickballapur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1027,E183 Sha-Shib College of Engineering Chickballapur,CS Computers,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,162086,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1028,E183 Sha-Shib College of Engineering Chickballapur,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1029,E183 Sha-Shib College of Engineering Chickballapur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1030,E184 C Byre Gowda Institute of Technology  Kolar,AI Artificial Intelligence,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172859,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1031,E184 C Byre Gowda Institute of Technology  Kolar,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,132089,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1032,E184 C Byre Gowda Institute of Technology  Kolar,CS Computers,95954,999999999,999999999,171784,999999999,999999999,108288,999999999,999999999,99674,999999999,999999999,131637,999999999,999999999,91206,125481,127047,148485,165893,148665,127750,999999999,137458
1033,E184 C Byre Gowda Institute of Technology  Kolar,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170319,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1034,E184 C Byre Gowda Institute of Technology  Kolar,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1035,E185 Angadi Institute of Technology and Management  Belgaum,"AD Artificial Intel, Data Sc",98688,999999999,999999999,112143,999999999,999999999,81822,999999999,118146,135789,999999999,999999999,86085,999999999,999999999,80559,82831,89088,166618,999999999,999999999,999999999,999999999,999999999
1036,E185 Angadi Institute of Technology and Management  Belgaum,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,138493,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1037,E185 Angadi Institute of Technology and Management  Belgaum,CS Computers,71967,74978,100220,58476,60198,63597,51331,999999999,109366,79335,999999999,999999999,53303,999999999,64543,47677,49230,52382,107943,999999999,139588,51733,999999999,999999999
1038,E185 Angadi Institute of Technology and Management  Belgaum,EC Electronics,127802,999999999,999999999,94892,999999999,103393,91555,999999999,999999999,94498,999999999,999999999,80072,999999999,999999999,79294,999999999,84784,150007,999999999,999999999,999999999,999999999,999999999
1039,E185 Angadi Institute of Technology and Management  Belgaum,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,158405,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1040,E185 Angadi Institute of Technology and Management  Belgaum,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1041,E185 Angadi Institute of Technology and Management  Belgaum,"RA Robotics and
Automation",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,162032,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1042,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",AE Aeronaut.Engg,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172221,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1043,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",BM Bio Medical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,156471,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1044,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",CS Computers,69679,999999999,87306,77644,111111,172920,78648,999999999,999999999,55109,999999999,76357,67572,999999999,103477,48321,72463,70723,122729,999999999,139194,78950,999999999,999999999
1045,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",CY CS- Cyber Security,999999999,999999999,999999999,144116,999999999,999999999,131521,999999999,999999999,94841,999999999,999999999,87571,999999999,999999999,84234,999999999,104747,146874,999999999,999999999,999999999,999999999,999999999
1046,"E186 ACS College of Engineering Kengeri Hobli,Bangalore","DS Comp. Sc. Engg-
Data Sc.",999999999,999999999,999999999,127985,999999999,999999999,999999999,999999999,999999999,84276,999999999,999999999,106641,999999999,999999999,84143,999999999,113247,150428,999999999,159425,98427,999999999,999999999
1047,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",EC Electronics,155096,999999999,999999999,166871,999999999,999999999,140444,999999999,999999999,111701,999999999,999999999,999999999,999999999,999999999,104387,999999999,149339,166209,999999999,999999999,143138,999999999,999999999
1048,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,160817,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1049,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",SE Aero Space Engg.,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,165261,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1050,E188 Vijaya Vittala Institute of Technology  Bangalore,AI Artificial Intelligence,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,157560,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1051,E188 Vijaya Vittala Institute of Technology  Bangalore,"CA CS (AI, Machine Learning)",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167561,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1052,E188 Vijaya Vittala Institute of Technology  Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1053,E188 Vijaya Vittala Institute of Technology  Bangalore,CS Computers,999999999,999999999,999999999,167410,999999999,999999999,103793,999999999,999999999,89484,999999999,999999999,88237,999999999,999999999,88137,999999999,111246,142196,999999999,154361,124384,999999999,999999999
1054,E188 Vijaya Vittala Institute of Technology  Bangalore,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,174092,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1055,E188 Vijaya Vittala Institute of Technology  Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1056,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan","AD Artificial Intel, Data Sc",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,155162,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1057,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",AI Artificial Intelligence,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,132584,999999999,999999999,999999999,999999999,999999999,117465,141482,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1058,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1059,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CS Computers,76052,999999999,90595,100177,999999999,999999999,99121,999999999,999999999,56936,999999999,999999999,66988,999999999,131936,54292,58442,60100,123647,999999999,139372,72479,999999999,999999999
1060,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167413,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1061,E191 Akshaya Institute of Technology  Tumkur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164057,999999999,166133,170440,999999999,999999999,166432,999999999,999999999
1062,E191 Akshaya Institute of Technology  Tumkur,CS Computers,105593,999999999,117315,169580,999999999,999999999,120647,999999999,999999999,80006,999999999,999999999,79935,999999999,114888,74429,75592,89609,102406,107046,108241,87152,999999999,999999999
1063,E191 Akshaya Institute of Technology  Tumkur,"EA Agriculture
Engineering",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,132856,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1064,E191 Akshaya Institute of Technology  Tumkur,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,163621,999999999,999999999,147758,172617,149833,161011,999999999,999999999,999999999,999999999,999999999
1065,E191 Akshaya Institute of Technology  Tumkur,IE Info.Science,999999999,999999999,999999999,999999999,999999999,999999999,159088,999999999,999999999,999999999,999999999,999999999,115841,999999999,999999999,111579,146533,128968,135145,999999999,155905,999999999,999999999,999999999
1066,E191 Akshaya Institute of Technology  Tumkur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,165236,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1067,E191 Akshaya Institute of Technology  Tumkur,SA Smart Agritech,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173006,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1068,"E193 Srinivas University Mukka, Suratkal, Mangalore","AI Artificial
Intelligence",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170709,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1069,"E193 Srinivas University Mukka, Suratkal, Mangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171139,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1070,"E193 Srinivas University Mukka, Suratkal, Mangalore",CS Computers,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172237,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1071,"E193 Srinivas University Mukka, Suratkal, Mangalore",EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,127752,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1072,"E193 Srinivas University Mukka, Suratkal, Mangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171448,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1073,E194 Government Engineering College  KARWAR,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170835,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1074,E194 Government Engineering College  KARWAR,CS Computers,60883,999999999,999999999,69421,999999999,97281,93569,999999999,999999999,62461,999999999,66882,71366,999999999,100966,54496,60238,63001,121522,170855,149377,97123,999999999,999999999
1075,E194 Government Engineering College  KARWAR,EC Electronics,112094,999999999,999999999,162600,999999999,999999999,157668,999999999,999999999,130652,999999999,999999999,134663,999999999,136505,98488,102881,120688,152256,999999999,999999999,119696,999999999,999999999
1076,E194 Government Engineering College  KARWAR,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,145859,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1077,"E196 Jain College of Engineering Machche,Belgaum",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167150,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1078,"E196 Jain College of Engineering Machche,Belgaum",CS Computers,49746,999999999,999999999,42171,999999999,58066,39283,999999999,999999999,34146,999999999,75137,33444,999999999,37355,32342,34602,35206,100515,114699,173575,41920,999999999,999999999
1079,"E196 Jain College of Engineering Machche,Belgaum",EC Electronics,50690,999999999,999999999,62256,67684,74880,45193,999999999,999999999,52076,999999999,999999999,48585,999999999,999999999,43535,44955,59603,153542,160845,999999999,99002,999999999,999999999
1080,"E196 Jain College of Engineering Machche,Belgaum",EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170500,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
